time,odom_x,odom_y,kf_x,kf_y,kf_cov_x,kf_cov_y,kf_cov_yaw,ekf_x,ekf_y,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_cov_x,pf_cov_y,pf_cov_yaw,kf_rmse,ekf_rmse,pf_rmse
3.880000,0.401219,0.080608,0.451972,0.000000,1.935704,1.935704,1.932891,0.430340,0.093683,1.946337,1.965051,0.204901,0.367162,0.231030,0.000000,0.000000,0.000000,0.023101,0.015487,0.081966
3.900000,0.403575,0.083841,0.455967,0.000000,1.945726,1.945726,1.942900,0.432526,0.097275,1.956488,1.975336,0.205910,0.366695,0.228207,0.000000,0.000000,0.000000,0.024110,0.015616,0.082451
3.920000,0.405865,0.087120,0.460365,0.000000,1.955749,1.955749,1.952909,0.434665,0.100961,1.966648,1.985617,0.206919,0.370472,0.216514,0.000000,0.000000,0.000000,0.025149,0.015743,0.082799
3.940000,0.408090,0.090445,0.464451,0.000000,1.965771,1.965771,1.962918,0.436680,0.104612,1.976812,1.995884,0.207928,0.368545,0.220370,0.000000,0.000000,0.000000,0.026214,0.015867,0.083155
3.960000,0.410247,0.093813,0.468900,0.000000,1.975794,1.975794,1.972927,0.438700,0.108462,1.986991,2.006154,0.208937,0.376663,0.231155,0.000000,0.000000,0.000000,0.027310,0.015991,0.083553
3.980000,0.412337,0.097223,0.472972,0.000000,1.985816,1.985816,1.982936,0.440563,0.112208,1.997170,2.016405,0.209946,0.378700,0.229514,0.000000,0.000000,0.000000,0.028432,0.016111,0.083905
4.000000,0.414358,0.100675,0.477228,0.000000,1.995839,1.995839,1.992945,0.442350,0.116000,2.007357,2.026647,0.210955,0.379009,0.236817,0.000000,0.000000,0.000000,0.029582,0.016229,0.084285
4.020000,0.416310,0.104166,0.481576,0.000000,2.005862,2.005862,2.002954,0.444111,0.119949,2.017559,2.036887,0.211964,0.385385,0.233025,0.000000,0.000000,0.000000,0.030762,0.016345,0.084595
4.040000,0.418191,0.107696,0.485722,0.000000,2.015884,2.015884,2.012963,0.445722,0.123784,2.027760,2.047108,0.212973,0.390521,0.242734,0.000000,0.000000,0.000000,0.031968,0.016459,0.084943
4.060000,0.420002,0.111263,0.489975,0.000000,2.025907,2.025907,2.022972,0.447300,0.127772,2.037976,2.057327,0.213982,0.396326,0.251555,0.000000,0.000000,0.000000,0.033203,0.016571,0.085321
4.080000,0.421741,0.114865,0.494433,0.000000,2.035930,2.035930,2.032981,0.448799,0.131814,2.048202,2.067536,0.214991,0.413990,0.252292,0.000000,0.000000,0.000000,0.034468,0.016681,0.085658
4.100000,0.423407,0.118501,0.498518,0.000000,2.045952,2.045952,2.042990,0.450163,0.135749,2.058429,2.077727,0.216000,0.409915,0.262394,0.000000,0.000000,0.000000,0.035759,0.016789,0.086044
4.120000,0.425001,0.122170,0.502844,0.000000,2.055975,2.055975,2.052999,0.451493,0.139863,2.068672,2.087915,0.217009,0.408845,0.272733,0.000000,0.000000,0.000000,0.037079,0.016895,0.086483
4.140000,0.426520,0.125870,0.507175,0.000000,2.065998,2.065998,2.063008,0.452714,0.143941,2.078921,2.098089,0.218019,0.404056,0.275313,0.000000,0.000000,0.000000,0.038427,0.016999,0.086913
4.160000,0.427966,0.129600,0.511268,0.000000,2.076020,2.076020,2.073017,0.453838,0.148005,2.089176,2.108250,0.219027,0.419705,0.286119,0.000000,0.000000,0.000000,0.039802,0.017101,0.087385
4.180000,0.429336,0.133358,0.515328,0.000000,2.086042,2.086042,2.083026,0.454855,0.152011,2.099434,2.118397,0.220036,0.424619,0.285430,0.000000,0.000000,0.000000,0.041202,0.017200,0.087811
4.200000,0.430632,0.137142,0.519510,0.000000,2.096064,2.096064,2.093035,0.455805,0.156108,2.109704,2.128535,0.221045,0.422062,0.287854,0.000000,0.000000,0.000000,0.042629,0.017297,0.088220
4.220000,0.431851,0.140952,0.523929,0.000000,2.106087,2.106087,2.103044,0.456685,0.160305,2.119990,2.138665,0.222054,0.419839,0.294286,0.000000,0.000000,0.000000,0.044086,0.017392,0.088648
4.240000,0.432994,0.144785,0.528041,0.000000,2.116109,2.116109,2.113053,0.457455,0.164414,2.130276,2.148779,0.223063,0.416900,0.306674,0.000000,0.000000,0.000000,0.045569,0.017484,0.089144
4.260000,0.434059,0.148640,0.532148,0.000000,2.126131,2.126131,2.123062,0.458139,0.168532,2.140571,2.158881,0.224072,0.420073,0.304707,0.000000,0.000000,0.000000,0.047078,0.017575,0.089582
4.280000,0.435048,0.152516,0.536466,0.000000,2.136153,2.136153,2.133071,0.458746,0.172740,2.150880,2.168973,0.225081,0.419135,0.298453,0.000000,0.000000,0.000000,0.048615,0.017663,0.089936
4.300000,0.435959,0.156411,0.540801,0.000000,2.146176,2.146176,2.143080,0.459268,0.176989,2.161200,2.179054,0.226090,0.418831,0.287414,0.000000,0.000000,0.000000,0.050180,0.017749,0.090179
4.320000,0.436792,0.160323,0.545123,0.000000,2.156199,2.156199,2.153089,0.459698,0.181257,2.171530,2.189122,0.227099,0.414673,0.287309,0.000000,0.000000,0.000000,0.051774,0.017834,0.090397
4.340000,0.437546,0.164251,0.549746,0.000000,2.166223,2.166223,2.163098,0.460042,0.185588,2.181873,2.199178,0.228108,0.420940,0.290467,0.000000,0.000000,0.000000,0.053397,0.017917,0.090603
4.360000,0.438222,0.168194,0.553727,0.000000,2.176245,2.176245,2.173107,0.460285,0.189821,2.192217,2.209220,0.229117,0.421212,0.297189,0.000000,0.000000,0.000000,0.055045,0.017998,0.090824
4.380000,0.438818,0.172149,0.557968,0.000000,2.186267,2.186267,2.183116,0.460436,0.193983,2.202562,2.219248,0.230126,0.414306,0.307601,0.000000,0.000000,0.000000,0.056720,0.018077,0.091094
4.400000,0.439336,0.176115,0.562008,0.000000,2.196289,2.196289,2.193125,0.460502,0.198230,2.212923,2.229266,0.231135,0.414233,0.321642,0.000000,0.000000,0.000000,0.058419,0.018154,0.091432
4.420000,0.439774,0.180091,0.565844,0.000000,2.206310,2.206310,2.203133,0.460479,0.202251,2.223272,2.239270,0.232143,0.411370,0.328953,0.000000,0.000000,0.000000,0.060141,0.018228,0.091794
4.440000,0.440152,0.184073,0.570924,0.000000,2.216335,2.216335,2.213143,0.460386,0.206857,2.233682,2.249262,0.233153,0.409949,0.343804,0.000000,0.000000,0.000000,0.061897,0.018302,0.092237
4.460000,0.440526,0.188056,0.575142,0.000000,2.226358,2.226358,2.223152,0.460300,0.211111,2.244070,2.259254,0.234163,0.407549,0.351835,0.000000,0.000000,0.000000,0.063679,0.018374,0.092710
4.480000,0.440900,0.192038,0.579134,0.000000,2.236380,2.236380,2.233161,0.460216,0.215246,2.254454,2.269247,0.235171,0.410120,0.349764,0.000000,0.000000,0.000000,0.065482,0.018444,0.093125
4.500000,0.441275,0.196021,0.583338,0.000000,2.246402,2.246402,2.243170,0.460129,0.219540,2.264861,2.279239,0.236181,0.412877,0.360818,0.000000,0.000000,0.000000,0.067308,0.018513,0.093587
4.520000,0.441649,0.200003,0.587649,0.000000,2.256425,2.256425,2.253179,0.460044,0.223737,2.275268,2.289232,0.237189,0.412086,0.365474,0.000000,0.000000,0.000000,0.069157,0.018580,0.094048
4.540000,0.442023,0.203986,0.591855,0.000000,2.266447,2.266447,2.263188,0.459957,0.228023,2.285692,2.299224,0.238199,0.405130,0.353912,0.000000,0.000000,0.000000,0.071028,0.018645,0.094400
4.560000,0.442398,0.207968,0.596394,0.000000,2.276471,2.276471,2.273198,0.459870,0.232329,2.296126,2.309217,0.239208,0.405662,0.357366,0.000000,0.000000,0.000000,0.072923,0.018710,0.094744
4.580000,0.442772,0.211950,0.600162,0.000000,2.286492,2.286492,2.283206,0.459788,0.236380,2.306543,2.319209,0.240216,0.398577,0.354968,0.000000,0.000000,0.000000,0.074834,0.018773,0.095055
4.600000,0.443147,0.215933,0.604640,0.000000,2.296515,2.296515,2.293215,0.459701,0.240703,2.316996,2.329202,0.241225,0.398505,0.365494,0.000000,0.000000,0.000000,0.076767,0.018835,0.095406
4.620000,0.443521,0.219915,0.609154,0.000000,2.306539,2.306539,2.303225,0.459613,0.245027,2.327460,2.339194,0.242235,0.396251,0.367601,0.000000,0.000000,0.000000,0.078722,0.018897,0.095746
4.640000,0.443895,0.223898,0.613094,0.000000,2.316560,2.316560,2.313234,0.459528,0.249219,2.337917,2.349187,0.243244,0.396971,0.370223,0.000000,0.000000,0.000000,0.080692,0.018957,0.096072
4.660000,0.444270,0.227880,0.617213,0.000000,2.326582,2.326582,2.323242,0.459444,0.253388,2.348380,2.359179,0.244252,0.386945,0.389693,0.000000,0.000000,0.000000,0.082680,0.019017,0.096525
4.680000,0.444644,0.231863,0.621114,0.000000,2.336603,2.336603,2.333251,0.459358,0.257602,2.358856,2.369172,0.245261,0.382286,0.389628,0.000000,0.000000,0.000000,0.084682,0.019075,0.096956
4.700000,0.445018,0.235845,0.625494,0.000000,2.346626,2.346626,2.343260,0.459275,0.261721,2.369330,2.379165,0.246270,0.377983,0.394624,0.000000,0.000000,0.000000,0.086702,0.019132,0.097403
4.720000,0.445393,0.239828,0.629799,0.000000,2.356648,2.356648,2.353269,0.459189,0.265987,2.379830,2.389157,0.247279,0.376248,0.391724,0.000000,0.000000,0.000000,0.088739,0.019188,0.097803
4.740000,0.445767,0.243810,0.634373,0.000000,2.366672,2.366672,2.363278,0.459099,0.270415,2.390360,2.399149,0.248288,0.365807,0.394299,0.000000,0.000000,0.000000,0.090796,0.019245,0.098224
4.760000,0.446142,0.247792,0.638758,0.000000,2.376695,2.376695,2.373287,0.459013,0.274687,2.400879,2.409142,0.249297,0.362160,0.408046,0.000000,0.000000,0.000000,0.092870,0.019302,0.098719
4.780000,0.446516,0.251775,0.642941,0.000000,2.386718,2.386718,2.383296,0.458925,0.279026,2.411416,2.419135,0.250307,0.358387,0.409748,0.000000,0.000000,0.000000,0.094958,0.019359,0.099207
4.800000,0.446890,0.255757,0.647068,0.000000,2.396740,2.396740,2.393305,0.458841,0.283141,2.421934,2.429127,0.251316,0.354256,0.410653,0.000000,0.000000,0.000000,0.097060,0.019415,0.099685
4.820000,0.447265,0.259740,0.651400,0.000000,2.406763,2.406763,2.403315,0.458755,0.287422,2.432481,2.439120,0.252325,0.348561,0.425991,0.000000,0.000000,0.000000,0.099177,0.019471,0.100257
4.840000,0.447639,0.263722,0.655515,0.000000,2.416785,2.416785,2.413323,0.458669,0.291629,2.443028,2.449112,0.253334,0.359717,0.425962,0.000000,0.000000,0.000000,0.101307,0.019526,0.100752
4.860000,0.448013,0.267705,0.659824,0.000000,2.426808,2.426808,2.423332,0.458583,0.295882,2.453591,2.459105,0.254343,0.352618,0.428598,0.000000,0.000000,0.000000,0.103452,0.019582,0.101260
4.880000,0.448388,0.271687,0.663968,0.000000,2.436830,2.436830,2.433341,0.458498,0.300084,2.464155,2.469097,0.255351,0.358107,0.426748,0.000000,0.000000,0.000000,0.105609,0.019637,0.101705
4.900000,0.448762,0.275670,0.668056,0.000000,2.446852,2.446852,2.443350,0.458413,0.304296,2.474730,2.479090,0.256360,0.353676,0.424285,0.000000,0.000000,0.000000,0.107778,0.019692,0.102123
4.920000,0.449136,0.279652,0.672479,0.000000,2.456875,2.456875,2.453359,0.458327,0.308548,2.485319,2.489083,0.257369,0.361608,0.430848,0.000000,0.000000,0.000000,0.109961,0.019747,0.102524
4.940000,0.449511,0.283634,0.676660,0.000000,2.466897,2.466897,2.463368,0.458242,0.312745,2.495910,2.499075,0.258378,0.356829,0.440336,0.000000,0.000000,0.000000,0.112157,0.019802,0.102971
4.960000,0.449885,0.287617,0.680790,0.000000,2.476919,2.476919,2.473377,0.458157,0.316951,2.506511,2.509068,0.259387,0.355817,0.434499,0.000000,0.000000,0.000000,0.114363,0.019856,0.103360
4.980000,0.450260,0.291599,0.684904,0.000000,2.486941,2.486941,2.483386,0.458072,0.321137,2.517118,2.519060,0.260396,0.350881,0.434076,0.000000,0.000000,0.000000,0.116581,0.019911,0.103740
5.000000,0.450634,0.295582,0.689258,0.000000,2.496964,2.496964,2.493395,0.457986,0.325406,2.527748,2.529053,0.261405,0.341575,0.439147,0.000000,0.000000,0.000000,0.118811,0.019966,0.104160
5.020000,0.451025,0.299758,0.694048,0.000000,2.506987,2.506987,2.503404,0.457872,0.330266,2.538470,2.539044,0.262414,0.331319,0.438366,0.000000,0.000000,0.000000,0.121059,0.020024,0.104595
5.040000,0.451395,0.303854,0.698323,0.000000,2.517010,2.517010,2.513413,0.457756,0.334508,2.549116,2.549033,0.263423,0.317273,0.443019,0.000000,0.000000,0.000000,0.123319,0.020082,0.105097
5.060000,0.451754,0.307838,0.703106,0.000000,2.527034,2.527034,2.523423,0.457638,0.338849,2.559786,2.559021,0.264433,0.317767,0.468129,0.000000,0.000000,0.000000,0.125595,0.020140,0.105710
5.080000,0.452113,0.311822,0.706995,0.000000,2.537055,2.537055,2.533432,0.457524,0.343051,2.570444,2.569010,0.265442,0.319570,0.484159,0.000000,0.000000,0.000000,0.127878,0.020199,0.106383
5.100000,0.452472,0.315806,0.711419,0.000000,2.547078,2.547078,2.543441,0.457408,0.347309,2.581121,2.578998,0.266451,0.318708,0.495049,0.000000,0.000000,0.000000,0.130173,0.020258,0.107097
5.120000,0.452831,0.319790,0.716079,0.000000,2.557103,2.557103,2.553450,0.457288,0.351736,2.591835,2.588986,0.267460,0.312382,0.495073,0.000000,0.000000,0.000000,0.132482,0.020319,0.107808
5.140000,0.453190,0.323774,0.720260,0.000000,2.567125,2.567125,2.563460,0.457172,0.355992,2.602531,2.598975,0.268470,0.306530,0.501870,0.000000,0.000000,0.000000,0.134800,0.020380,0.108559
