time,odom_x,odom_y,kf_x,kf_y,kf_cov_x,kf_cov_y,kf_cov_yaw,ekf_x,ekf_y,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_cov_x,pf_cov_y,pf_cov_yaw,kf_rmse,ekf_rmse,pf_rmse
1.900000,0.000000,-0.000000,0.000000,0.000000,0.944148,0.944148,0.942271,0.000000,-0.000000,0.953210,0.956390,0.105281,-0.072308,-0.001801,0.000000,0.000000,0.000000,0.000000,0.000000,0.030157
1.920000,0.000000,-0.000000,0.000000,0.000000,0.954190,0.954190,0.952287,0.000000,-0.000000,0.963249,0.966469,0.106297,-0.071353,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.030943
1.940000,0.000000,-0.000000,0.000000,0.000000,0.964231,0.964231,0.962304,0.000000,-0.000000,0.973291,0.976553,0.107314,-0.078631,0.027937,0.000000,0.000000,0.000000,0.000000,0.000000,0.031938
1.960000,0.000000,-0.000000,0.000000,0.000000,0.974273,0.974273,0.972320,0.000000,-0.000000,0.983332,0.986635,0.108330,-0.071484,0.020972,0.000000,0.000000,0.000000,0.000000,0.000000,0.032661
1.980000,0.000000,-0.000000,0.000000,0.000000,0.984323,0.984323,0.982340,0.000000,-0.000000,0.993381,0.996731,0.109350,-0.069861,0.028940,0.000000,0.000000,0.000000,0.000000,0.000000,0.033380
2.000000,0.000000,-0.000000,0.000000,0.000000,0.994365,0.994365,0.992357,0.000000,-0.000000,1.003426,1.006822,0.110368,-0.065687,0.017414,0.000000,0.000000,0.000000,0.000000,0.000000,0.033906
2.020000,0.000000,-0.000000,0.000000,0.000000,1.004416,1.004416,1.002377,-0.000000,0.000000,1.013477,1.016923,0.111388,-0.061984,0.009454,0.000000,0.000000,0.000000,0.000000,0.000000,0.034314
2.040000,0.000000,-0.000000,0.000000,0.000000,1.014462,1.014462,1.012396,-0.000000,0.000000,1.023523,1.027015,0.112406,-0.062570,0.004471,0.000000,0.000000,0.000000,0.000000,0.000000,0.034709
2.060000,0.000000,-0.000000,0.000000,0.000000,1.024504,1.024504,1.022413,-0.000000,0.000000,1.033567,1.037103,0.113424,-0.058336,-0.004928,0.000000,0.000000,0.000000,0.000000,0.000000,0.035022
2.080000,0.000036,-0.000000,0.000089,0.000000,1.034559,1.034559,1.032435,0.000158,0.000000,1.043620,1.047209,0.114445,-0.050548,-0.001300,0.000000,0.000000,0.000000,0.000005,0.000012,0.035206
2.100000,0.000406,-0.000000,0.000235,0.000000,1.044607,1.044607,1.042454,0.000905,0.000000,1.053667,1.057303,0.115464,-0.045992,-0.003348,0.000000,0.000000,0.000000,0.000018,0.000050,0.035332
2.120000,0.001176,0.000000,0.000396,0.000000,1.054631,1.054631,1.052464,0.001849,0.000000,1.063693,1.067356,0.116474,-0.051190,0.002600,0.000000,0.000000,0.000000,0.000078,0.000083,0.035534
2.140000,0.002346,0.000000,0.000793,0.000000,1.064656,1.064656,1.062474,0.003223,0.000000,1.073716,1.077406,0.117484,-0.044311,-0.003614,0.000000,0.000000,0.000000,0.000170,0.000118,0.035657
2.160000,0.003916,0.000000,0.001471,0.000000,1.074680,1.074680,1.072483,0.004989,0.000000,1.083739,1.087452,0.118493,-0.044253,0.004533,0.000000,0.000000,0.000000,0.000290,0.000157,0.035797
2.180000,0.005886,0.000000,0.002488,0.000000,1.084703,1.084703,1.082492,0.007174,0.000000,1.093760,1.097500,0.119502,-0.050124,0.007048,0.000000,0.000000,0.000000,0.000437,0.000199,0.036042
2.200000,0.008256,0.000000,0.003870,0.000000,1.094725,1.094725,1.092501,0.009737,0.000000,1.103782,1.107547,0.120511,-0.049930,0.015307,0.000000,0.000000,0.000000,0.000604,0.000244,0.036336
2.220000,0.011026,0.000000,0.005628,0.000000,1.104746,1.104746,1.102509,0.012678,0.000000,1.113803,1.117597,0.121519,-0.056434,0.024059,0.000000,0.000000,0.000000,0.000792,0.000289,0.036810
2.240000,0.014196,0.000000,0.007902,0.000000,1.114768,1.114768,1.112518,0.016074,0.000000,1.123824,1.127650,0.122528,-0.055297,0.010900,0.000000,0.000000,0.000000,0.000989,0.000339,0.037247
2.260000,0.017766,0.000000,0.010651,0.000000,1.124789,1.124789,1.122527,0.019998,0.000000,1.133846,1.137711,0.123537,-0.056443,0.013952,0.000000,0.000000,0.000000,0.001192,0.000398,0.037760
2.280000,0.021700,0.000000,0.013526,0.000000,1.134810,1.134810,1.132535,0.023955,0.000000,1.143866,1.147772,0.124545,-0.050835,0.022887,0.000000,0.000000,0.000000,0.001414,0.000449,0.038268
2.300000,0.025700,0.000000,0.017141,0.000000,1.144832,1.144832,1.142544,0.028194,0.000000,1.153888,1.157843,0.125554,-0.059726,0.031223,0.000000,0.000000,0.000000,0.001620,0.000505,0.039040
2.320000,0.029700,0.000000,0.021155,0.000000,1.154855,1.154855,1.152553,0.032488,0.000000,1.163911,1.167919,0.126563,-0.060307,0.024147,0.000000,0.000000,0.000000,0.001799,0.000566,0.039830
2.340000,0.033700,0.000000,0.025699,0.000000,1.164880,1.164880,1.162563,0.036986,0.000000,1.173936,1.178006,0.127573,-0.063548,0.045654,0.000000,0.000000,0.000000,0.001939,0.000641,0.040893
2.360000,0.037700,0.000000,0.029950,0.000000,1.174904,1.174904,1.172572,0.041382,0.000000,1.183960,1.188097,0.128582,-0.058062,0.045763,0.000000,0.000000,0.000000,0.002060,0.000723,0.041883
2.380000,0.041700,0.000000,0.034270,0.000000,1.184928,1.184928,1.182582,0.045774,0.000000,1.193984,1.198192,0.129592,-0.050105,0.041613,0.000000,0.000000,0.000000,0.002162,0.000812,0.042725
2.400000,0.045700,0.000000,0.038495,0.000000,1.194951,1.194951,1.192591,0.050122,0.000000,1.204008,1.208290,0.130601,-0.054003,0.036062,0.000000,0.000000,0.000000,0.002252,0.000904,0.043641
2.420000,0.049700,0.000000,0.042845,0.000000,1.204975,1.204975,1.202601,0.054482,0.000000,1.214032,1.218394,0.131611,-0.049773,0.047936,0.000000,0.000000,0.000000,0.002328,0.001001,0.044613
2.440000,0.053700,0.000000,0.046921,0.000000,1.214998,1.214998,1.212610,0.058734,0.000000,1.224054,1.228500,0.132620,-0.044305,0.045016,0.000000,0.000000,0.000000,0.002399,0.001097,0.045497
2.460000,0.057700,0.000000,0.051064,0.000000,1.225021,1.225021,1.222619,0.062965,0.000000,1.234077,1.238609,0.133629,-0.035444,0.040003,0.000000,0.000000,0.000000,0.002464,0.001192,0.046230
2.480000,0.061700,0.000000,0.055745,0.000000,1.235045,1.235045,1.232629,0.067444,0.000000,1.244101,1.248731,0.134639,-0.041390,0.060170,0.000000,0.000000,0.000000,0.002512,0.001295,0.047283
2.500000,0.065700,0.000000,0.059975,0.000000,1.245068,1.245068,1.242638,0.071745,0.000000,1.254125,1.258853,0.135648,-0.036134,0.055118,0.000000,0.000000,0.000000,0.002554,0.001399,0.048227
